,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,date
6,3408,USDC,USDC,usd-coin,26064,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,57300105184.29345,57300105184.29345,False,,7,,,,2025-03-06T10:35:00.000Z,0.9999290848208197,10306584911.73236,-11.8557,0.00348736,-0.0138192,0.00747908,-0.00116673,-0.02573751,0.01503211,57296041737.06725,1.8987,57296041737.07,,2025-03-06T10:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-06 16:05:57.858244,2025-03-06
7,2010,Cardano,ADA,cardano,1473,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35224212741.26694,44994911756.12524,False,,8,,,,2025-03-06T10:35:00.000Z,0.9639149340453137,3453941346.3409476,-33.5151,1.71581439,-3.15525208,43.04260839,29.07809931,-10.85531704,-16.48037762,33953144701.296417,1.125,43376172032.04,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
8,74,Dogecoin,DOGE,dogecoin,1174,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,148313926383.70523,148313926383.70523,True,,9,,,,2025-03-06T10:34:00.000Z,0.21152901507942704,1751130701.517852,-12.6187,1.25222517,3.15803408,0.6590796,-20.79135206,-44.75250884,-50.29930971,31372698770.507816,1.0406,31372698770.51,,2025-03-06T10:34:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
9,1958,TRON,TRX,tron,1128,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86053346286.93431,86053387388.27162,True,,10,,,,2025-03-06T10:35:00.000Z,0.24309546197132872,597331743.6011416,-30.2525,-1.24633569,0.30119267,6.06551449,9.80880714,-7.47357704,-23.08002624,20919177969.80102,0.6935,20919187961.35,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
10,4275,COMBO,COMBO,combo-network,115,2019-08-21T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'bnb-chain-ecosystem']",,82132584268.0,82132584268.0,False,,11,66860636.59,13187077.97887375,,2025-03-06T10:35:00.000Z,0.19723231263469712,8741132.45866781,-51.6621,0.98021082,0.03687627,-31.1867972,-19.29215002,-58.73496559,-68.15892047,16199199537.841782,0.5368,16199199537.84,,2025-03-06T10:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661,2025-03-06 16:05:57.858244,2025-03-06
11,35697,Pi,PI,pi,36,2025-02-11T07:16:10.000Z,['layer-1'],100000000000.0,7046569307.271583,100000000000.0,False,,12,7046569307.271583,13179452413.438116,,2025-03-06T10:34:00.000Z,1.8703360229264776,694689849.5905328,-16.2694,-2.98784937,-5.6598013,-28.8056519,10.0467097,10.0467097,10.0467097,13179452413.438116,0.4371,187033602292.65,,2025-03-06T10:34:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
12,1975,Chainlink,LINK,chainlink,1938,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,13,,,,2025-03-06T10:34:00.000Z,17.616235945760504,949716188.5597749,-1.461,2.54689685,8.28545598,12.31331711,-12.60200524,-23.84609145,-24.02356431,11240919636.479097,0.3728,17616235945.76,,2025-03-06T10:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-06 16:05:57.858244,2025-03-06
13,4642,Hedera,HBAR,hedera,321,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,41917580818.42751,50000000000.0,False,,14,,,,2025-03-06T10:35:00.000Z,0.2505687294919597,495849780.30440694,-47.3184,1.79531338,-4.83834194,24.50318608,-1.00370387,-16.15391084,-10.55488345,10503234969.049921,0.348,12528436474.6,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
14,512,Stellar,XLM,stellar,684,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30710242774.874687,50001786894.45001,False,,15,,,,2025-03-06T10:34:00.000Z,0.30766107459306063,291751717.62957287,-21.6122,1.60814454,0.09145768,5.43374729,-10.62169097,-29.18760303,-33.56848778,9448346293.131723,0.3134,15383609615.37,,2025-03-06T10:34:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
15,5805,Avalanche,AVAX,avalanche,874,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414143052.6999563,450812552.6999563,False,,16,,,,2025-03-06T10:34:00.000Z,22.192675287380865,613492391.3480039,-2.371,1.62405543,5.32180877,-4.60210342,-14.99290301,-46.66346973,-56.53467764,9190942291.094791,0.3048,15884378908.13,,2025-03-06T10:34:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
16,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,924000790.9,985239504.0,False,,17,,,,2025-03-06T10:35:00.000Z,9.910591659602668,2984324.32607258,-44.5627,0.02824217,0.01660347,7.1975274,0.55286694,8.72307201,5.84996904,9157394531.759808,0.3036,9764306411.05,,2025-03-06T10:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-06 16:05:57.858244,2025-03-06
17,20947,Sui,SUI,sui,564,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3169845047.4838877,10000000000.0,False,,18,3169845047.4838877,8538190681.998081,,2025-03-06T10:34:00.000Z,2.693567210414717,936200522.2913122,-24.0962,0.9496655,2.88216419,-8.14436464,-20.8217952,-48.09957962,-35.59296464,8538190681.998081,0.2832,26935672104.15,,2025-03-06T10:34:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
18,2,Litecoin,LTC,litecoin,1323,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'heco-ecosystem', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,19,,,,2025-03-06T10:35:00.000Z,108.46188782252982,960228310.5164002,-23.31,0.34131485,2.19292287,-17.28486265,7.32076205,-2.2572544,-17.9607795,8195214113.240298,0.2715,9110798577.09,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
19,5994,Shiba Inu,SHIB,shiba-inu,934,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem']",,589253552062151.8,589507005263179.4,False,,20,,,,2025-03-06T10:35:00.000Z,1.3603976868348743e-05,206567662.44976985,-33.5318,0.75529401,1.70332468,-7.86723396,-12.61388352,-42.70976386,-54.61136482,8016191691.845844,0.2658,8019639663.33,,2025-03-06T10:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-03-06 16:05:57.858244,2025-03-06
